SERIALNO,SPORDER,PUMA,ADJINC,PWGTP,AGEP,CIT,CITWP,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANP,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP,ANC,ANC1P,ANC2P,DECADE,DIS,DRIVESP,ESP,ESR,FHICOVP,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,MIGPUMA,MIGSP,MSP,NAICSP,NATIVITY,NOP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNH,RACNUM,RACPI,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP,VPS,WAOB
49113,2,6709,1007588,63,18,1,,,2,2,2,2,2,,,2,,2,,,,2,2,2,1,2,2,2,0,,,,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,3,15,16,0,2,0,0,0,,3,,2,,1,290,999,,2,,1,6,0,,,1,2,,,,,,6,,1,1,0,,4,0,0,6,133,,,2,1,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,1
49113,3,6709,1007588,66,12,1,,1,2,2,2,2,2,,,2,1,,2,,,2,1,2,1,2,2,2,0,15,1,1,1200,1,5,2,2,2,2,1975,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,8,9,0,1,0,20000,28800,40,1,1,1,,1,290,999,,2,1,7,1,0,,,1,2,6070,67,25,,,4,481,1,8,1,5240,4,28800,48800,6,133,3700,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,,,,,434051,,1
49115,1,4701,1007588,37,27,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,50,3,1,,2,1,2,2,1,2,2011,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,40000,40,1,3,1,,1,22,999,,2,3,,1,0,4002,,1,1,1180,128,79,300,41,1,3116,1,,0,7700,1,40000,40000,6,501,4700,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,511011,,1
49115,2,4701,1007588,59,29,1,,1,2,2,2,2,2,,,2,2,2,1,2,1,1,2,2,2,2,2,2,0,7,1,1,1200,2,1,2,2,1,2,2011,3,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,15,16,0,1,0,0,180000,35,1,1,,,4,999,999,,2,1,,1,1,,,1,1,770,65,25,300,41,1,23,1,,0,6200,2,180000,180000,6,501,4700,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,471011,,1
49115,3,4701,1007588,81,2,1,,4,2,2,2,2,2,,,2,,1,,,,1,2,2,1,2,2,2,0,20,1,1,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,1600,2,0,1,,15,0,1,0,0,14800,28,1,1,,,4,999,999,,2,1,1,1,1,,,1,1,9480,128,82,300,41,6,923,1,1,1,4610,1,14800,16400,6,501,6500,6,1,1,3,1,1,1,0,0,0,0,1,0,0,1,1,,,1,3,399021,,1
49115,4,4701,1007588,101,1,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,20,1,1,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,16,0,2,0,0,1500,15,1,6,,,4,999,999,,2,1,1,1,1,,,1,1,8590,107,64,300,41,6,713Z,1,1,1,4720,4,1500,1500,6,501,6500,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,412010,,1
49116,1,106,1007588,73,73,1,,,1,1,2,1,1,,,2,,,2,,,2,2,1,1,2,2,2,0,,,,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,16,0,1,11,11,0,2,16000,19200,0,,3,,,,2,924,917,,1,,8,6,0,,,1,1,,,,100,6,6,,1,7,0,,,0,35200,6,99,,,2,1,3,9,68,17,1,0,0,0,2,0,0,1,0,,,,,,,1
49129,1,6503,1007588,91,32,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,1,2,2,2,0,15,1,1,,2,1,2,2,1,2,2012,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,18,0,1,0,0,41000,40,1,1,1,,1,924,999,,2,1,7,1,0,,,1,1,1370,82,40,,,1,3121,1,7,0,725,,41000,41000,6,168,6500,6,1,1,3,1,1,1,0,0,0,0,1,0,0,1,0,,,1,5,131121,,1
49129,2,6503,1007588,89,27,1,,1,2,2,2,2,2,,,2,1,2,2,,,2,2,2,1,2,2,2,0,50,1,1,1200,1,1,2,2,1,2,2012,1,4,,,,,,,,,,2,1,2,1,3,0,0,1,0,2,15,20,0,2,0,0,0,50,2,1,2,2005,1,210,999,7,2,1,,3,0,2408,,1,2,8980,98,49,,,1,812112,1,,0,4320,1,0,0,6,168,3700,6,2,1,3,8,67,15,0,0,0,0,1,0,1,0,0,1,2,,,391021,,1
49129,3,6503,1007588,109,4,1,,3,2,2,2,2,2,,,2,2,,,,,2,2,2,1,2,2,2,0,20,1,1,1200,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,1,0,2,0,0,20000,30,1,3,1,,2,924,210,,2,1,1,1,0,5507,,1,2,9470,90,47,,,6,92MP,1,1,1,2000,,20000,20000,6,168,6500,6,2,1,2,1,1,1,0,0,0,0,1,0,0,1,1,1,2,,,211010,,1
49129,4,6503,1007588,97,2,1,,,2,2,2,,2,,,2,,,,,,2,2,2,1,2,2,2,,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,1,,1,,1,,,,,,,,,2,924,210,,2,,1,,0,,,1,2,,,,,,,,1,1,1,,,,,6,168,,,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
49131,1,6710,1007588,132,51,4,1985,3,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,40,1,1,2560,1,1,2,2,1,2,1993,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,24,0,2,0,0,134000,40,1,1,1,1971,1,795,999,4,2,1,,1,0,5200,1903,1,1,7860,102,55,,,1,6111,2,,0,230,4,134000,134000,215,501,6700,6,1,2,1,6,48,7,0,1,0,0,1,0,0,0,0,1,2,,,119030,,4
49131,2,6710,1007588,114,54,1,,4,2,2,1,2,2,,2,2,,,2,,,1,2,2,2,2,2,2,50,45,1,1,,2,1,2,2,1,2,1993,1,4,0,0,0,1,0,0,0,0,0,3,5,3,3,3,0,0,1,0,1,,22,0,1,0,0,80000,40,1,1,1,,1,740,999,,1,1,,1,0,1100,,1,1,670,91,43,,,1,2213M,1,,0,1760,,80000,80050,6,501,6700,6,1,2,4,6,48,7,0,1,0,0,1,0,0,0,0,2,2,,,192099,6,1
49132,1,3756,1007588,58,33,1,,1,2,2,2,2,2,5,1,1,,,2,,,2,2,2,1,2,1,2,0,,,,,2,1,2,2,1,2,2013,1,2,1,0,0,0,0,0,0,0,0,2,5,2,2,3,21600,0,0,0,3,16,24,0,1,0,0,15000,45,1,4,2,,3,996,999,,1,,,6,1,6109,,1,1,7380,,,,,1,5415,1,,0,1760,4,15000,36600,48,501,,,2,1,2,9,68,38,0,0,1,0,2,0,1,0,0,2,1,,,192099,1,1
49132,2,3756,1007588,65,35,1,,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,1,2,2,2,0,10,1,1,1200,1,1,2,2,1,2,2013,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,21,0,2,0,0,100000,40,1,1,2,,1,226,999,,2,1,,1,1,6207,5404,1,11,7270,72,31,,,1,5411,1,,0,5700,3,100000,100000,6,501,3700,6,1,1,4,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,436010,,1
49132,3,3756,1007588,73,6,1,1998,1,2,2,2,2,2,,,2,3,,2,,,1,2,2,1,2,2,2,0,30,1,1,1200,1,5,2,2,1,2,2007,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,3,2,3,0,1,0,0,7200,40,1,1,1,1990,2,907,226,6,2,1,3,1,1,6200,,1,11,4980,124,79,,,1,4452,1,1,1,4760,,7200,7200,6,501,3700,6,1,1,1,2,2,2,0,0,1,0,1,0,0,0,1,2,2,,,412031,,1
49132,4,3756,1007588,70,3,1,,3,2,2,2,2,2,,,2,1,2,2,,,1,2,2,1,2,2,2,0,90,1,1,2000,1,5,2,2,1,2,2007,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,1,0,2,0,0,50000,40,1,1,,,2,907,226,,2,1,3,1,1,,,1,11,8190,106,49,,,1,622,1,1,1,3500,3,50000,50000,6,501,3700,6,1,1,3,2,2,2,0,0,1,0,1,0,0,0,1,,,,,292061,,1
49132,5,3756,1007588,84,70,1,,,2,2,2,2,2,,,2,1,,2,,,1,2,1,1,2,2,2,30,,,,2000,2,1,2,2,1,2,1973,1,4,,,,,,,,,,3,5,3,3,3,0,0,8,3100,1,4,16,0,2,0,20200,0,,3,,,,4,999,999,,2,,1,6,1,,,1,11,,,,,,2,,1,2,0,,4,0,23330,6,501,,,1,1,1,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
49134,1,6510,1007588,50,27,1,,1,2,2,2,2,2,,,2,,,,,,2,2,2,1,2,2,2,0,,,11,,2,1,2,2,1,2,2013,3,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,1,4,19,0,1,0,0,8000,40,1,6,1,,1,211,999,,2,,1,1,0,,,1,2,7890,,,2900,6,2,611M3,1,2,0,4220,,8000,8000,6,64,6500,6,2,1,3,8,67,15,0,0,0,0,1,0,1,0,0,,,,,37201X,,1
49136,1,101,1007588,136,26,5,,1,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,0,45,,4,1970,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,1,21,0,2,0,0,20000,40,1,1,1,2010,1,706,999,7,2,,1,1,0,3601,,1,1,7870,103,55,,,6,611M1,2,2,0,2200,4,20000,20000,205,161,7500,6,1,2,1,6,43,5,0,1,0,0,1,0,0,0,0,1,2,,,251000,,4
49141,1,6709,1007588,36,64,1,,1,2,2,2,2,2,,2,2,1,,2,,2,1,2,2,2,2,2,2,0,30,1,1,2000,2,1,2,1,1,2,2016,1,4,0,0,0,1,0,0,0,0,0,2,5,2,2,2,0,0,0,0,1,,19,0,2,0,0,25000,45,1,1,1,,1,924,999,,2,1,,1,0,,,1,1,2570,85,40,,,1,327M,1,,0,430,4,25000,25000,34,501,11300,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,119XXX,6,1
49141,2,6709,1007588,35,54,1,,5,2,2,2,2,2,,2,2,,,2,,,1,2,2,2,1,2,2,0,30,2,11,,2,1,2,1,1,2,2016,1,1,1,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,1,0,1,,18,0,1,0,0,70000,55,1,1,,,1,924,999,,2,2,,4,1,,,1,1,9790,106,61,,,1,928110P6,1,,0,9830,,70000,70000,6,501,6700,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,559830,1,1
49147,1,3763,1007588,62,31,1,,3,2,1,2,2,2,4,1,1,1,2,2,,,1,2,2,2,1,1,2,6000,30,2,1,1200,1,5,,,,,,1,2,1,0,0,0,0,0,0,0,0,3,5,3,3,3,13000,0,0,0,2,15,19,0,2,0,0,40000,40,1,1,1,,1,210,999,,1,2,,1,0,2305,,1,2,8190,100,55,,,6,622,1,,0,5620,2,40000,59000,6,360,3700,6,1,1,3,1,1,1,0,0,0,0,1,0,0,1,0,2,1,,,435081,1,1
49147,2,3763,1007588,68,6,1,,,2,1,2,1,2,,,2,1,2,,,,2,2,2,1,2,2,2,0,,,,1200,1,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,2,3,0,1,13700,0,0,,3,,2,,2,210,720,,1,,7,6,0,,,1,2,,,,,,6,,1,7,1,,,0,13700,6,360,,,2,1,4,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
49147,3,3763,1007588,85,25,1,2001,3,2,2,2,2,2,,,2,1,,2,,,2,2,2,2,2,2,2,0,10,1,1,1200,1,5,2,2,2,2,1982,1,4,,,,,,,,,,2,5,2,1,2,0,0,11,0,1,,16,0,1,0,0,14400,40,1,3,2,1995,1,290,999,6,2,1,,6,0,,,2,2,770,60,19,,,6,23,1,,0,6260,,14400,14400,6,116,7300,6,2,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,472061,,1
49147,4,3763,1007588,93,23,1,2001,3,2,2,2,1,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,60,2,1,1200,1,5,2,2,1,2,1982,3,4,,,,,,,,,,2,1,2,1,2,0,0,11,0,1,,21,0,2,0,0,26000,40,1,1,1,1995,1,210,999,6,1,2,,1,0,2300,,1,2,7860,94,43,3700,6,6,6111,1,,0,2310,4,26000,26000,6,210,5900,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,252020,,1
49159,1,1700,1007588,113,84,1,2001,,2,2,2,2,1,,2,2,4,2,2,,,1,2,1,2,2,1,2,0,,,,1960,2,1,2,2,1,2,1954,1,2,0,0,0,0,0,1,0,0,0,2,5,2,2,3,0,0,0,85000,1,,21,0,1,0,28000,0,,3,,2,1995,1,89,999,6,1,,,6,1,6211,,1,1,,,,,,1,,1,,0,,4,0,113000,17,501,,,1,1,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,,9,1
49159,2,1700,1007588,86,82,1,2001,,2,2,2,2,2,,,2,1,,2,,,1,2,1,2,2,2,2,0,,,,1960,2,1,2,2,1,2,1954,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,15,20,0,2,0,8000,0,,3,,2,1995,1,88,999,6,2,,,6,1,,,1,1,,,,,,1,,1,,0,,4,0,8000,17,501,,,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,1
49161,1,110,1007588,68,43,1,,1,2,2,2,2,2,,,2,4,2,2,,,1,2,2,2,2,2,2,0,,,,1200,2,1,2,2,2,2,2004,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,21,0,2,0,0,0,,3,,2,1989,2,20,11,5,2,,,6,0,6004,,1,1,8680,,,,,1,722Z,1,,0,7810,3,0,0,6,320,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,513020,,1
49161,2,110,1007588,66,39,1,,2,2,2,2,2,2,2,1,2,4,,2,,,1,2,2,2,2,2,2,0,35,1,1,1200,2,1,2,2,1,2,2004,1,2,0,1,0,0,0,0,0,0,0,3,5,3,3,3,0,0,1,0,1,,19,0,1,0,0,100000,45,1,1,1,1990,1,195,999,6,2,1,,1,0,,,1,1,7880,59,16,,,1,611M2,1,,0,2550,4,100000,100000,6,320,100,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,2590XX,4,1
49161,3,110,1007588,62,9,1,,6,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,,,,,2,5,2,2,2,2,2006,1,4,,,,,,,,,,2,5,2,2,2,0,0,2,40800,2,6,6,12000,2,0,18600,20000,20,1,6,2,,1,195,999,,2,,2,6,0,5507,,1,1,8080,,,,,1,6213ZM,1,1,1,1820,4,32000,91400,6,320,,,1,2,4,1,1,1,0,0,0,0,1,0,0,1,1,1,2,,,193030,,1
49161,4,110,1007588,48,7,1,,1,2,2,2,2,2,4,1,2,,,2,,,1,2,2,2,2,2,2,0,,,,,2,5,2,2,1,2,2006,1,2,0,0,0,1,0,0,0,0,0,2,1,2,1,3,13900,0,2,28500,2,4,4,0,1,0,19600,0,,2,,2,,1,195,999,,2,,2,3,0,,,1,1,6670,,,,,1,515,1,1,1,5620,,0,62000,6,320,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,435081,6,1
49161,5,110,1007588,94,4,1,,1,2,2,2,2,2,,,2,1,,,,,1,2,2,2,2,2,2,7000,5,1,1,1170,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,3,1,2,0,1,0,0,90000,45,1,1,1,,1,195,999,,2,1,2,1,0,6211,,1,1,3980,89,49,,,6,3399ZM,1,1,1,2630,,90000,97000,6,320,3700,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,1,2,2,,,271020,,1
49161,6,110,1007588,82,65,1,,1,2,2,2,2,2,,,2,,2,1,,2,1,2,1,2,2,2,2,0,30,1,1,,2,1,2,2,3,2,2010,3,4,,,,,,,,,,2,5,2,2,3,0,0,8,3500,1,,18,0,1,0,2000,0,35,3,1,2,,4,999,999,,2,1,,6,1,,,1,1,7980,103,58,1300,6,2,6212,1,,0,5940,4,0,5500,6,320,700,6,1,1,2,1,1,1,0,0,0,0,1,0,0,1,0,,,,,439XXX,,1
49168,1,8512,1007588,50,32,1,,2,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,450,141,1,12,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,23,300,1,0,0,75000,60,1,1,1,,2,26,50,,2,1,,1,0,6402,,1,1,7870,146,67,1300,6,6,611M1,1,,0,2100,,75300,75750,8,501,8500,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,2310XX,,1
49168,2,8512,1007588,66,35,1,2013,1,2,2,2,2,2,,,2,2,2,2,,,2,1,2,2,2,2,2,0,30,1,1,1200,2,5,2,2,1,2,2012,1,4,,,,,,,,,,3,1,1,1,2,0,0,12,0,1,,21,7000,1,0,0,9000,20,1,3,2,2001,1,22,999,7,2,1,,3,0,5501,,1,1,7460,130,82,,,6,5417,1,,0,1860,1,16000,16000,51,129,3700,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,1930XX,,1
49168,3,8512,1007588,97,29,1,,1,2,2,2,2,2,,,2,2,,2,,,2,1,2,2,2,2,2,0,50,1,1,1200,2,5,2,2,1,2,2012,1,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,1,,20,4000,1,0,0,26000,40,1,1,1,2007,1,275,999,7,2,1,,1,0,2402,,1,1,8990,218,124,,,6,8121M,1,,0,3630,,30000,30000,36,243,8500,6,1,2,2,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,319011,,1
49188,1,5903,1007588,54,56,1,,1,2,2,2,2,2,,,2,,,2,,,2,2,2,1,2,2,2,0,,,,,2,2,2,2,1,2,1996,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,1,16,0,2,0,0,2100,12,1,5,2,,2,706,700,,2,,1,6,0,,,1,1,5380,,,,,3,45211,1,4,0,4760,4,2100,2100,29,17,,,2,1,2,6,43,5,0,1,0,0,1,0,0,0,0,,,,,412031,,1
49201,1,6511,1007588,50,39,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,1,40,1,1,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,18,0,1,0,0,250000,60,1,1,1,,1,195,999,,2,1,1,1,0,,,1,1,4690,96,49,5900,6,6,4413,1,4,0,20,,250000,250001,6,501,6500,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,,,,,111021,,1
49201,2,6511,1007588,80,0,1,,2,2,2,2,2,2,,,2,,,2,,,2,2,2,1,2,2,2,0,141,1,1,,2,5,2,2,2,2,2015,3,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,16,0,1,0,0,32000,40,1,1,1,,2,195,224,,2,1,5,1,0,,,1,9,6870,118,55,7300,6,1,52M1,1,5,1,5160,4,32000,32000,6,501,7300,6,2,1,2,8,67,15,0,0,0,0,1,0,1,0,1,,,,,433071,,1
49201,3,6511,1007588,47,27,1,,1,2,2,2,1,2,,,2,2,1,2,,,2,2,2,1,2,2,2,0,40,1,1,1200,1,5,2,2,2,2,2015,3,4,,,,,,,,,,3,1,1,1,2,0,0,13,0,1,,19,0,2,0,0,17500,30,1,1,2,,1,224,999,,1,1,,3,0,,,1,9,8680,78,31,6500,6,6,722Z,1,,0,4110,4,17500,17500,6,141,7300,6,2,1,1,8,67,15,0,0,0,0,1,0,1,0,0,,,,,353031,,1
49206,1,10702,1007588,17,76,1,2009,2,2,2,2,2,2,,,2,1,2,2,,,2,2,1,1,2,2,2,0,20,1,1,1420,2,2,2,2,1,1,1957,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,6,0,2,0,14400,0,32,3,1,2,2000,1,924,999,7,2,1,,6,0,,,1,1,8190,218,127,3900,6,3,622,1,,0,3255,4,0,14400,40,116,6700,6,2,1,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,291141,,1
49206,2,10702,1007588,26,55,1,1997,6,2,1,2,2,2,3,1,2,2,,2,,,2,2,2,1,2,1,2,0,25,1,1,1420,2,5,2,2,2,2,1989,1,2,0,0,1,0,0,0,0,0,0,3,5,3,3,3,0,2400,2,0,1,,16,0,1,0,0,0,50,3,1,2,1997,1,924,999,6,1,1,,6,1,,,1,1,4970,99,55,,,6,4451,1,,0,4700,,0,2400,6,116,11300,6,2,1,2,1,1,1,0,0,0,0,1,0,0,1,0,,,,,411011,12,1
49210,1,1500,1007588,82,27,1,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,10,1,1,,2,1,2,2,1,2,2008,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,12,19,0,2,0,0,20700,35,1,3,1,,1,32,999,,2,1,1,1,0,,,1,1,7980,88,47,,,1,6212,1,4,0,3640,1,20700,20700,6,391,1500,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,319091,,1
49210,2,1500,1007588,75,33,1,,5,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,25,2,1,,2,1,2,2,1,2,2008,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,9,19,0,1,0,0,54000,40,1,1,1,,2,32,210,,2,2,1,1,0,,,1,2,190,81,37,,,1,113M,1,4,0,3740,,54000,54000,6,391,1500,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,332011,,1
49210,3,1500,1007588,65,2,1,,,2,2,2,,2,,,2,,,,,,1,2,2,2,2,2,2,,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,4,4,,1,,,,,,,,,2,32,210,,2,,1,,0,,,1,2,,,,,,,,1,1,1,,,,,6,391,,,1,2,4,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
49217,1,3751,1007588,125,48,1,,,2,2,2,2,1,,,1,1,1,2,,2,2,2,2,1,2,2,2,0,,,,1420,2,5,2,2,1,1,1985,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,2,12,12,0,2,10800,0,0,,3,,2,2014,1,902,999,7,1,,,6,0,,,1,1,,,,,,6,,1,,0,,2,0,10800,6,89,,,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
49217,2,3751,1007588,146,15,1,,1,2,2,2,2,2,,,2,,2,2,,,2,2,2,1,2,2,2,0,60,1,1,,2,5,2,2,1,2,1990,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,12,12,0,1,0,0,0,50,1,1,1,,1,902,999,,2,1,8,1,0,,,1,1,7680,91,40,,,6,5616,1,7,1,3930,4,32000,0,6,89,5300,6,2,1,1,2,2,2,0,0,1,0,1,0,0,0,1,,,,,339030,,1
49217,3,3751,1007588,137,13,1,,,2,2,2,2,2,,2,2,,,2,,,2,2,2,1,2,2,2,0,,,,,2,5,2,2,2,2,1992,1,2,0,0,0,0,1,0,0,0,0,2,5,2,2,3,0,0,2,0,1,,10,0,2,0,9500,0,,3,,2,,1,902,999,,2,,8,6,0,,,1,1,,,,,,4,,1,7,1,,,0,9500,6,89,,,2,1,4,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,13,1
49217,4,3751,1007588,148,50,1,2005,,2,2,2,2,1,,,1,2,2,2,,,2,2,2,1,2,2,2,0,,,,1250,2,1,2,2,1,2,2000,1,4,,,,,,,,,,2,5,2,2,3,0,0,10,0,1,,16,0,2,10800,0,0,,3,,2,1999,1,902,999,6,1,,,6,0,,,1,1,,,,,,2,,1,,0,,4,0,10800,6,89,,,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,,,,,,,1
49225,1,8701,1007588,120,55,1,,1,2,2,2,2,2,,,2,,,2,,,2,1,2,2,2,2,2,0,45,,9,,2,1,2,2,1,2,2012,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,2,0,0,62000,40,1,1,2,,4,999,999,,2,,,1,1,4101,,1,1,7390,103,55,100,15,1,5416,1,,0,5000,4,62000,62000,6,501,8700,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,431011,,1
49225,2,8701,1007588,117,68,1,,6,2,2,2,2,2,2,1,2,1,,2,,,2,1,1,2,2,1,2,0,,,11,4500,1,1,2,2,2,2,2012,1,2,0,0,0,1,0,0,0,0,0,3,5,3,3,3,0,0,1,0,3,16,19,12000,1,0,9600,0,10,1,1,1,,2,22,109,,2,,,1,1,,,1,1,7380,,,,,1,5415,1,,0,1050,,12000,21600,42,501,8700,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,151150,6,1
49225,3,8701,1007588,170,25,1,,1,2,2,2,2,2,,,1,,2,2,,,1,1,2,2,2,2,2,250,45,,11,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,20,0,2,0,0,13000,25,1,1,1,,4,999,999,,1,,,1,1,6001,5504,1,1,6370,91,43,,,6,491,1,,0,4740,4,13000,13250,6,501,8700,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,412021,,1
49228,1,2500,1007588,151,25,1,2008,1,2,2,2,2,2,,2,2,1,2,2,,,2,2,2,1,2,2,2,0,10,1,1,1200,1,5,2,2,1,2,2000,1,3,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,15,19,0,1,0,0,44800,20,1,1,1,2004,1,210,999,7,2,1,,1,0,,,1,2,7070,153,95,,,6,531,1,,0,4920,2,44800,44800,6,272,2500,6,2,1,1,8,67,15,0,0,0,0,1,0,1,0,0,,,,,419020,,1
49228,2,2500,1007588,213,7,1,,7,2,2,2,2,2,,,2,1,,2,,,2,2,2,1,2,2,2,0,60,2,1,1200,1,5,2,2,1,2,2000,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,4,4,0,1,0,0,24000,40,1,1,1,2004,1,210,999,7,2,2,5,1,0,,,1,2,770,106,55,,,1,23,1,5,1,6260,,24000,24000,6,272,3700,6,2,1,3,8,67,15,0,0,0,0,1,0,1,0,1,,,,,472061,,1
49228,3,2500,1007588,129,25,1,,,2,2,2,2,2,,,2,1,2,,,,2,2,2,1,2,2,2,0,,,,1200,1,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,1300,13,0,2,15,19,0,2,0,0,0,,3,,2,,1,210,999,,2,,1,6,0,,,1,2,,,,,,6,,1,4,0,,4,0,1300,6,10,,,2,1,3,8,67,15,0,0,0,0,1,0,1,0,0,,,,,,,1
